UNIT_ID,PARK_NAME,PARK_LBL,ACCESS_TYP,RPT_ACRES,GIS_ACRES,AGNCY_NAME,AGNCY_LEV,AGNCY_TYP,AGNCY_WEB,MNG_AGENCY,COGP_TYP,NDS_AN_TYP,NEEDS_ANLZ,TKIT_SUM,AMEN_RPT,PRKINF_CND,AM_OPNSP,AM_TRLS,TRLS_MI,TENIS_GOOD,TENIS_FAIR,TENIS_POOR,BSKTB_GOOD,BSKTB_FAIR,BSKTB_POOR,BASEB_GOOD,BASEB_FAIR,BASEB_POOR,Soccer_GOO,Soccer_FAI,Soccer_POO,MPFLD_GOOD,MPFLD_FAIR,MPFLD_POOR,FITZN_GOOD,FITZN_FAIR,FITZN_POOR,SK8PK_GOOD,SK8PK_FAIR,SK8PK_POOR,PCNIC_GOOD,PCNIC_FAIR,PCNIC_POOR,PLGND_GOOD,PLGND_FAIR,PLGND_POOR,POOLS_GOOD,POOLS_FAIR,POOLS_POOR,SPPAD_GOOD,SPPAD_FAIR,SPPAD_POOR,DGPRK_GOOD,DGPRK_FAIR,DGPRK_POOR,GYMNA_GOOD,GYMNA_FAIR,GYMNA_POOR,COMCT_GOOD,COMCT_FAIR,COMCT_POOR,SNRCT_GOOD,SNRCT_FAIR,SNRCT_POOR,RSTRM_GOOD,RSTRM_FAIR,RSTRM_POOR,CPAD_LAYER,LAT_DD,LON_DD,UnitID_2,TYPE,Shape_area,Shape_len
"6,287",Lockhaven Center Playground,Lockhaven Ctr. Playground,Open Access,0.242,0.24230865,"Inglewood, City of",City,City Agency,http://www.cityofinglewood.org/depts/parks_recreation_and_library_services/default.asp,"Inglewood, City of",Park Node,Park < 5 Acres,true,true,true,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.93405265,-118.3396292,"6,287",Local Park,"10,554.92274",420.2032887
"12,344",Kinneloa Irrigation District Open Space,Kinneloa Irrigation District OS,No Public Access,0.195,0.19475578,Kinneloa Irrigation District,Special District,Irrigation District,http://www.kinneloairrigationdistrict.info/,Kinneloa Irrigation District,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.18143509,-118.0843014,"12,344",Natural Areas,"8,483.5278",374.1324502
"35,569",Palm Tree Triangle next to Church in Old Torrance,Palm Tree Triangle next to Church in Old Torrance,Open Access,0.195,0.19453295,"Torrance, City of",City,City Agency,http://www.torranceca.gov/,"Torrance, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.83324517,-118.3223129,"35,569",Regional Open Space,"8,473.821321",445.2737539
"46,335",Unnamed site - Mountains Recreation and Conservation Authority,,Unknown Access,0.199,0.19903758,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.12337125,-118.603296,"46,335",Natural Areas,"8,670.042284",544.686109
"46,507",Circle Park,Circle Park,Open Access,0.199,0.19945763,"South Gate, City of",City,City Agency,http://www.cityofsouthgate.org/,"South Gate, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.93836903,-118.1676619,"46,507",Regional Open Space,"8,688.339739",426.8549297
"12,439",Littlerock Creek Irrigation District Open Space,Littlerock Creek Irrigation District OS,No Public Access,0.2,0.20008672,Littlerock Creek Irrigation District,Special District,Irrigation District,http://www.lrcid.com/,Littlerock Creek Irrigation District,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.54295963,-117.9875879,"12,439",Natural Areas,"8,715.742745",758.6002141
"6,850",Crescenta Valley Park,Crescenta Valley Park,Open Access,0.202,0.20182933,"Glendale, City of",City,City Agency,http://www.glendaleca.gov/government/city-departments/community-services-parks,"Glendale, City of",Park Node,Park < 5 Acres,true,true,true,Poor,Good,None,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,City,34.2274517,-118.260041,"6,850",Regional Open Space,"8,791.650342","1,268.811661"
"45,892",Harvey Milk Promenade,Harvey Milk Promenade,Open Access,0.203,0.20352133,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,"Long Beach, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.7706763,-118.1912276,"45,892",Regional Open Space,"8,865.353805",501.2924218
"46,496",Benedict Canyon Open Space,Benedict Canyon OS,Open Access,0.203,0.20279579,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other State,34.11043495,-118.4350379,"46,496",Natural Areas,"8,833.749416",408.7674258
"45,774",11th Avenue Park,11th Avenue Park,Open Access,0.206,0.20627109,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,true,true,true,Good,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.98412913,-118.3289484,"45,774",Local Park,"8,985.132758",540.9417071
"46,470",Unnamed site - Mountains Recreation and Conservation Authority,,Unknown Access,0.207,0.20676865,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.05633132,-118.5186609,"46,470",Natural Areas,"9,006.806239",386.1625341
"6,372",The Groves Overlook,The Groves Overlook,Open Access,0.208,0.20757357,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,true,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.13151254,-118.4910761,"6,372",Regional Open Space,"9,041.868368",469.0103754
"46,524",Northridge Mini Park,Northridge Mini Park,Open Access,0.208,0.20762602,"Montebello, City of",City,City Agency,http://www.cityofmontebello.com/depts/parks/default.asp,"Montebello, City of",Park Node,Park < 5 Acres,true,true,true,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.04041517,-118.0906675,"46,524",Local Park,"9,044.153096",411.5005031
"6,926",Oso Park,Oso Park,Open Access,0.21,0.21036706,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Park Node,Park < 5 Acres,true,true,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.08547196,-118.2295154,"6,926",Local Park,"9,163.552351",580.48664
"45,753",Hoover-Gage Park,Hoover-Gage Park,Open Access,0.21,0.20978965,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,true,true,true,Poor,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.98223896,-118.2875571,"45,753",Local Park,"9,138.400678",488.9850816
"12,504",Mountains Restoration Trust Parkland,Mtns. Restoration Trust Parkland,No Public Access,0.212,0.2116865,Mountains Restoration Trust,Non Profit,Non Profit - Conservation,http://www.mountainstrust.org/,Mountains Restoration Trust,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non Governmental Organization,34.04745845,-118.7739094,"12,504",Natural Areas,"9,221.027093",423.6846563
"45,934",The Colonnade,The Colonnade,Open Access,0.212,0.20141087,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,"Long Beach, City of",Park Node,Park < 5 Acres,true,true,true,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.75309476,-118.1240063,"45,934",Local Park,"8,773.422577",372.2257391
"6,049",Veterans Park,Veterans Park,Open Access,0.215,0.21458043,"Lomita, City of",City,City Agency,http://www.lomita.com/cityhall/government/parksrec/index.cfm,"Lomita, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.79046124,-118.3124146,"6,049",Regional Open Space,"9,347.086207",401.9095859
"6,528",P�o Pico State Historic Park,P�o Pico SHP,Open Access,0.215,0.2146014,"Whittier, City of",City,City Agency,http://www.cityofwhittier.org/depts/prcs/default.asp,"Whittier, City of",Park Node,Park < 5 Acres,true,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.99450662,-118.0714241,"6,528",Regional Open Space,"9,347.999463","1,388.097433"
"35,897",Greenbelt near Bindewald St,Greenbelt near Bindewald St,Open Access,0.215,0.21549115,"Torrance, City of",City,City Agency,http://www.torranceca.gov/,"Torrance, City of",Park Node,Park < 5 Acres,true,true,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.81708974,-118.3675199,"35,897",Local Park,"9,386.756952",549.3373048
"6,356",Topanga State Park,Topanga SP,Open Access,0.216,0.21592955,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.05975541,-118.5158548,"6,356",Regional Open Space,"9,405.853654",491.6335093
"7,716",Circle Park (5th Avenue),Circle Park (5th Avenue),Open Access,0.216,0.21634672,"Los Angeles - Department of Recreation and Parks, City of",City,City Agency,http://www.laparks.org/,"Los Angeles - Department of Recreation and Parks, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.97093033,-118.3221025,"7,716",Regional Open Space,"9,424.025371",350.381587
"20,147",Pioneer Park,Pioneer Park,Open Access,0.216,0.2163893,"Hawaiian Gardens, City of",City,City Agency,http://hgcity.org/?cat=33,"Hawaiian Gardens, City of",Park Node,Park < 5 Acres,true,true,true,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.826231,-118.081475,"20,147",Local Park,"9,425.880141",418.3386876
"45,805",Larissa Parkway,Larissa Parkway,Open Access,0.217,0.21739171,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.08626746,-118.275836,"45,805",Regional Open Space,"9,469.545108",584.9776069
"44,980",Milton & Harriet Goldberg Rec Development,Milton & Harriet Goldberg Rec. Area,Open Access,0.218,0.21754075,"Sierra Madre, City of",City,City Agency,http://www.cityofsierramadre.com/parks,"Sierra Madre, City of",Park Node,Park < 5 Acres,true,true,true,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.15901842,-118.0648782,"44,980",Local Park,"9,476.037215",405.6179394
"6,921",Steelhead Park,Steelhead Park,No Public Access,0.219,0.21905975,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Mountains Recreation and Conservation Authority,Park Node,Park < 5 Acres,true,true,true,Fair,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other State,34.08680661,-118.228938,"6,921",Local Park,"9,542.204494",552.9455261
"45,779",Bundy Triangle,Bundy Triangle,Restricted Access,0.22,0.22004598,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.04054435,-118.4627974,"45,779",Regional Open Space,"9,585.164408",563.2404274
"14,109",Rolland Curtis Park,Rolland Curtis Park,Open Access,0.221,0.22061205,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,true,true,true,Poor,Present - Poor,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.01672477,-118.2999784,"14,109",Local Park,"9,609.822456",423.816855
"7,705",Circle Park (Gramercy),Circle Park (Gramercy),Open Access,0.222,0.22230349,"Los Angeles - Department of Recreation and Parks, City of",City,City Agency,http://www.laparks.org/,"Los Angeles - Department of Recreation and Parks, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.97093129,-118.3133442,"7,705",Regional Open Space,"9,683.501226",354.0738608
"46,555",Angelus Park,Angelus Park,Open Access,0.222,0.22162403,"Rosemead, City of",City,City Agency,http://www.cityofrosemead.org/index.aspx?page=74,"Rosemead, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.05484776,-118.0869935,"46,555",Regional Open Space,"9,653.903984",461.9503446
"46,463",Unnamed site - Mountains Recreation and Conservation Authority,,Unknown Access,0.223,0.22323444,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.12362609,-118.345746,"46,463",Natural Areas,"9,724.053362",595.7835682
"45,763",Selma Park,Selma Park,Open Access,0.224,0.22382626,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,true,true,true,Fair,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.09991023,-118.3328731,"45,763",Local Park,"9,749.833104",489.991247
"46,449",Three Oaks Park,Three Oaks Park,Open Access,0.224,0.22403779,"Covina, City of",City,City Agency,http://www.ci.covina.ca.us/city-departments/parks-a-recreation,"Covina, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.07384063,-117.8648981,"46,449",Regional Open Space,"9,759.047265",420.5340839
"6,681",Alamitos at 72nd Park,Alamitos at 72nd Park,Open Access,0.225,0.22499716,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,"Long Beach, City of",Park Node,Park < 5 Acres,true,true,true,Good,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.74535413,-118.1168745,"6,681",Local Park,"9,800.836876",396.2638788
"5,960",John S. Gibson Jr. Park,John S. Gibson Jr. Park,Open Access,0.228,0.22805515,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.73850732,-118.2801709,"5,960",Regional Open Space,"9,934.042721",391.2063762
"6,778",Amarillo Beach - Coastal Conservancy,Amarillo Beach - Coastal Conservancy,Open Access,0.228,0.20325056,California State Coastal Conservancy,State,State Agency,http://www.scc.ca.gov/,California State Coastal Conservancy,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other State,34.03165247,-118.6990701,"6,778",Natural Areas,"8,853.559046",375.1627716
"45,867",Woods Avenue Park,Woods Avenue Park,Open Access,0.228,0.22773993,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,"Los Angeles, County of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,County,34.01823925,-118.1593479,"45,867",Regional Open Space,"9,920.311517","1,105.436841"
"6,213",Little Green Acres Park,Little Green Acres Park,Open Access,0.23,0.22978547,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.94172562,-118.2912682,"6,213",Regional Open Space,"10,009.4151",403.8228068
"45,785",Aliso-Pico Recreation Center,Aliso-Pico Rec. Ctr.,Restricted Access,0.23,0.22952056,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,true,true,true,Fair,Present - Fair,None,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,City,34.04342025,-118.2235827,"45,785",Local Park,"9,997.875446",413.6189037
"12,781",Santa Monica Mountains National Recreation Area,Santa Monica Mtns. NRA,Open Access,0.231,0.23085602,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,"Los Angeles, County of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,County,34.11333264,-118.6513596,"12,781",Natural Areas,"10,056.04804",411.1001444
"45,875",Eastside Eddie Heredia Boxing Club,Eastside Eddie Heredia Boxing Club,Restricted Access,0.231,0.2314603,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,"Los Angeles, County of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,County,34.01687804,-118.1599389,"45,875",Regional Open Space,"10,082.37013",401.6658063
"12,464",Los Angeles Department of Water and Power,Los Angeles Department of Water and Power,No Public Access,0.233,0.23321391,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.12072472,-118.3424119,"12,464",Natural Areas,"10,158.7575",406.887664
"6,121",Larsson Street Parkette,Larsson Street Parkette,Open Access,0.234,0.23411179,"Manhattan Beach, City of",City,City Agency,http://www.ci.manhattan-beach.ca.us/city-services/parks-and-recreation,"Manhattan Beach, City of",Park Node,Park < 5 Acres,true,true,true,Fair,Present - Good,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.88054722,-118.3974279,"6,121",Local Park,"10,197.8686",426.7266109
"20,590",Veterans Park,Veterans Park,Open Access,0.238,0.23771151,"La Mirada, City of",City,City Agency,http://www.cityoflamirada.org/index.aspx?page=58,"La Mirada, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.89350905,-118.000294,"20,590",Regional Open Space,"10,354.67181",474.5766872
"46,452",River Pocket park,River Pocket Park,Open Access,0.24,0.23975026,"Cudahy, City of",City,City Agency,http://www.cityofcudahy.com/dep/parksandrec.asp,"Cudahy, City of",Park Node,Park < 5 Acres,true,true,true,Fair,Present - Fair,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.96330525,-118.1720803,"46,452",Local Park,"10,443.47958",697.4825613
"45,066",Ord & Yale Street Park,Ord & Yale Street Park,Open Access,0.243,0.24265204,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,true,true,true,Poor,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.06096357,-118.2415994,"45,066",Local Park,"10,569.88066",473.1924811
"45,847",San Dimas Staging Area,San Dimas Staging Area,Open Access,0.246,0.24634233,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,"Los Angeles, County of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,County,34.09114489,-117.8203774,"45,847",Regional Open Space,"10,730.62915",491.239999
"46,505",Skate Park,Skate Park,Open Access,0.246,0.24629213,La Canada Unified School District,Special District,School District,http://lcusd.net/site/default.aspx?PageID=1,"La Canada Flintridge, City of",Special Use,Park < 5 Acres,true,true,true,Fair,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.20449203,-118.2034147,"46,505",Local Park,"10,728.44225",416.0405373
"12,789",Santa Monica Mountains National Recreation Area,Santa Monica Mtns. NRA,Open Access,0.247,0.24718792,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,"Los Angeles, County of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,County,34.08696425,-118.6394724,"12,789",Natural Areas,"10,767.46293",426.5562401
